placement,name,id,char1,char2,char3,tourney,event,date
7.0,MFCR,10334536.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
9.0,MacMens,10332378.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
9.0,CrispyCthulhu,10334338.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
9.0,SpicyFetus,10335443.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
9.0,Just Joe,10317850.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
13.0,Voltiyon,10337134.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
13.0,Terb,10337139.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
13.0,Coscu,10334421.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
13.0,DomiWurld,10336053.0,Zato,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,gogetabro,10337133.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,Envy,10333452.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,Zaran,10315333.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,Maj0ra,10336686.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,Squidnow,10308862.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,iain,10327767.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,Superboy_,10330938.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
17.0,Waffe115,10335712.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,defnotdylo,10329774.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,BAHRU,10331923.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,SoloMan98,10335789.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,Lambo Xiao Long,10332179.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,CoOLgUy,10329305.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,PMMadness,10328807.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,Lurry,10331126.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
25.0,Xivalii,10328571.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,kuri kabana,10336716.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Twiggs,10336111.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Ciyef,10331018.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Lil' John Cena,10309033.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,iScorpion,10329031.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Sakura,10327713.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Xerker,10333366.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Hawffensive,10335841.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,ShimadaTiger,10310496.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Austine,10319682.0,Chipp,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,GAGler,10310634.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Kite,10319489.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,Garbagepailkids,10333655.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,MeatRodOfMisery,10333730.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,GalacticBounty,10313442.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
33.0,ItsMePugs,10308476.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,AfterTheRaine,10336862.0,Leo,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,Shmurple,10330720.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,Loona,10332039.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,thieLupus,10335844.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,NOT A REAL PERSON 2,10337288.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,Zintai,10334334.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,Nao,10317333.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,NOT A REAL PERSON 3,10337289.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,NOT A REAL PERSON 4,10337290.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,King Rex,10331735.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,NOT A REAL PERSON 5,10337291.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,NERO,10320872.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,Sunset Radiance,10311761.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,NOT A REAL PERSON 1,10337287.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
49.0,Sheepy,10332265.0,,,,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
1.0,UMISHO,10367465.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
2.0,Testyourluck,10400507.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
3.0,Eddventure,10395959.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
4.0,9moons Shine,10378649.0,Baiken,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
5.0,Chetoo,10399831.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
5.0,Papple,10398510.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
7.0,Petrafied,10399770.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
7.0,Smitty_FGC,10393610.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
9.0,WC 44 ONLY,10400540.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
9.0,KaiserD,10399965.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
9.0,Jdjones,10397166.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
9.0,IamRock8,10400320.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
13.0,PORK LAZER,10399960.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
13.0,Just Joe,10396689.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
13.0,Waffe115,10400261.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
13.0,GAGler,10396736.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,Myzisco,10399809.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,Stranger,10398212.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,Diegubis,10396465.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,Envy,10399945.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,Tensorial,10395953.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,MacMens,10398997.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,Lambo Xiao Long,10397222.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
17.0,GalacticBounty,10367028.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,Malady,10375875.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,CoOLgUy,10395682.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,Casper,10372552.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,Neko Overlord,10400240.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,hoke,10367110.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,Dewberry,10401056.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,Babushas,10398754.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
25.0,EveyDeevey,10384260.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,J-Random,10398917.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Ciyef,10383577.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,kirbutt,10396285.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Mst_Towelette,10399693.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,PMMadness,10399826.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Alpha_Omega,10382064.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Crankganggod,10395672.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Branz,10397901.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Jorj,10400288.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,hamiko,10398267.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Loona,10396899.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Palladinium,10375843.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Aidenspro,10398960.0,Sol,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,Lurry,10396160.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,DarthPhallus,10399757.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
33.0,ShayHonks,10399982.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,HARu96,10388847.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,Triiiclops,10386576.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,Somnium,10396666.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,Rat,10398909.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,AfterTheRaine,10389697.0,Leo,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,WSDay,10394469.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,ItsMePugs,10395965.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,Lil' John Cena,10371069.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,suraisu,10375847.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,Dingle,10390580.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,FishBoy,10396102.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,Shinhua,10388971.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,diplohmatt,10400053.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,thieLupus,10395999.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,CoffeeExe,10399540.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
49.0,RagingInc.,10399201.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
65.0,bugguy,10398817.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
65.0,Squidnow,10397358.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
65.0,Coscu,10399164.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
65.0,Mythicbird,10401013.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
65.0,Gohan Blanco,10396939.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
65.0,Hyostylic,10400327.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
65.0,ShimadaTiger,10367300.0,,,,9moons-monthly-10-guilty-gear-strive-double-elim-bracket-only-1,double-elimination-bracket,6.25.22
1.0,Darkrai,10522087.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
2.0,Remi Celeste,10518997.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
3.0,OneTrueSnorlax,10520445.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
4.0,Zippy,10522013.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
5.0,Macho,10520607.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
5.0,Petrafied,10521030.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
7.0,Xerker,10520275.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
7.0,Dusty,10511020.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
9.0,SonAceKeem,10520697.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
9.0,Papple,10521543.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
9.0,Orion,10521680.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
9.0,Young_Lz_23,10521441.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
13.0,Fidel Ca$htro,10518050.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
13.0,Casper,10488801.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
13.0,CrispyCthulhu,10496342.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
13.0,Jdjones,10515602.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,Lurry,10522139.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,KyMonkey,10522076.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,FishyFishy,10522052.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,Envy,10520706.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,baccpack,10517107.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,Ciyef,10516685.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,Mobon,10520683.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
17.0,Chetoo,10521943.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,NiC,10521980.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,GalacticBounty,10516322.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,taozenforce,10514059.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,Mega,10520866.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,PORK LAZER,10521376.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,Squidnow,10521787.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,Austine,10521619.0,Chipp,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
25.0,Llamas123,10517629.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,VacuumCleaner,10521169.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Larry Cage,10521712.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Mio,10516372.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,RoninShin,10518094.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Zintai,10521322.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Fedboytru,10492410.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Lil' John Cena,10493423.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Mookiio,10520821.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Neko Overlord,10519860.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,Lambo Xiao Long,10513603.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,DontCareBear,10521847.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,sunny,10517380.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
33.0,zeSkully,10521175.0,,,,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
