,title,date,console
623,The House of the Dead: Overkill,2009,Wii
624,How to Train Your Dragon,2010,Wii
625,How to Train Your Dragon 2,2014,Wii
626,Hugo: Magic In The Troll Woods,2009,Wii
627,Hula Wii: Hula de Hajimeru – Bi to Kenkou!,2008,Wii
628,Hula Wii: Motto Jouzu no Fura o Odorou!!,2009,Wii
629,Hunting Challenge,2009,Wii
630,Hyper Fighters,2011,Wii
631,Hysteria Hospital: Emergency Ward,2009,Wii
632,I Love Horses: Rider's Paradise,2011,Wii
633,I Spy Spooky Mansion,2010,Wii
634,I'm A Celebrity... Get Me Out of Here!,2009,Wii
635,iCarly,2009,Wii
636,iCarly 2: iJoin the Click!,2009,Wii
637,Ice Age 2: The Meltdown,2006,Wii
638,Ice Age: Continental Drift – Arctic Games,2012,Wii
639,Ice Age: Dawn of the Dinosaurs,2009,Wii
640,Igor,2008,Wii
641,Ikenie no Yoru,2011,Wii
642,Illvelo Wii,2008,Wii
643,Imabikisō Kaimei Hen,2008,Wii
644,Imagine Fashion Party,2009,Wii
645,Imagine: Party Babyz,2008,Wii
646,Impossible Mission,2007,Wii
647,Inazuma Eleven GO Strikers 2013,2012,Wii
648,Inazuma Eleven Strikers,2011,Wii
649,Inazuma Eleven Strikers 2012 Xtreme,2011,Wii
650,The Incredible Hulk,2008,Wii
651,Indiana Jones and the Staff of Kings,2009,Wii
652,Indianapolis 500 Legends,2007,Wii
653,International Athletics,2009,Wii
654,"Intervilles, le jeu officiel",2009,Wii
655,Iron Chef America: Supreme Cuisine,2008,Wii
656,Iron Man,2008,Wii
657,Iron Man 2,2010,Wii
658,The Island of Dr. Frankenstein,2009,Wii
659,Isometric & Karate Exercise: Wii de Kotsuban FitnessJP,2009,Wii
660,Issho ni Asobou! Dream Theme ParkJP,2011,Wii
661,Ivy the Kiwi?,2010,Wii
662,Jakers! Let's Explore,2009,Wii
663,Jakers! Kart Racing,2009,Wii
664,Jambo! Safari Animal Rescue,2009,Wii
665,James Cameron's Avatar: The Game,2009,Wii
666,Jawa: Mammoth to Himitsu no Ishi,2008,Wii
667,Jaws: Ultimate Predator,2011,Wii
668,Jeep Thrills,2008,Wii
669,Jelly Belly Ballistic Beans,2009,Wii
670,Jenga World Tour,2007,Wii
671,Jeopardy!,2010,Wii
672,Jerry Rice & Nitus' Dog Football,2011,Wii
673,Jewel Master: Cradle of Rome,2009,Wii
674,Jewel Quest Trilogy,2011,Wii
675,Jigsaw Puzzle: Kyo no Wanko,2007,Wii
676,Jikkyō Powerful Pro Yakyū 15,2007,Wii
677,Jikkyoū Powerful Pro Yakyū 2009,2009,Wii
678,Jikkyō Powerful Pro Yakyū Next,2009,Wii
679,Jikkyō Powerful Pro Yakyū Wii,2007,Wii
680,Jikkyō Powerful Pro Yakyū Wii Ketteiban,2007,Wii
681,Jillian Michaels' Fitness Ultimatum 2009,2008,Wii
682,Jillian Michaels' Fitness Ultimatum 2010,2009,Wii
683,Jillian Michaels' Fitness Ultimatum 2011,2010,Wii
684,Jimmie Johnson's Anything with an Engine,2011,Wii
685,Jinsei Game Happy Family,2010,Wii
686,Jinsei Game: Happy Family Gotouchi Neta Zouryou Shiage,2011,Wii
687,Jinsei Game Wii,2007,Wii
688,Jinsei Game Wii EX,2008,Wii
689,Jissen Pachi-Slot Pachinko Hisshôhô! Hokuto no Ken,2007,Wii
690,Jumper: Griffin's Story,2008,Wii
691,JumpStart Crazy Karts,2011,Wii
692,JumpStart: Escape from Adventure Island,2009,Wii
693,JumpStart: Get Moving Family Fitness,2010,Wii
694,JumpStart: Pet Rescue,2009,Wii
695,Junior Fitness Trainer,2010,Wii
696,Jungle Kartz,2011,Wii
697,Junior League Sports,2010,Wii
698,Ju-On: The Grudge,2009,Wii
699,Jurassic: The Hunted,2009,Wii
700,Just Dance,2009,Wii
701,Just Dance 2,2010,Wii
702,Just Dance 3,2011,Wii
703,Just Dance 4,2012,Wii
704,Just Dance 2014,2013,Wii
705,Just Dance 2015,2014,Wii
706,Just Dance 2016,2015,Wii
707,Just Dance 2017,2016,Wii
708,Just Dance 2018,2017,Wii
709,Just Dance 2019,2018,Wii
710,Just Dance 2020,2019,Wii
711,Just Dance: Best Of,2012,Wii
712,Just Dance: Disney Party,2012,Wii
713,Just Dance: Disney Party 2,2015,Wii
714,Just Dance Kids,2010,Wii
715,Just Dance Kids 2,2011,Wii
716,Just Dance Kids 2014,2013,Wii
717,Just Dance: Summer Party,2011,Wii
718,Just Dance Wii,2011,Wii
719,Just Dance Wii 2,2012,Wii
720,K-pop Dance Festival,2013,Wii
721,K11: Kommissare im Einsatz,2010,Wii
722,Kamen Rider: Climax Heroes Fourze,2011,Wii
723,Kamen Rider: Climax Heroes OOO,2010,Wii
724,Kamen Rider: Climax Heroes W,2009,Wii
725,Kamen Rider: Dragon Knight,2009,Wii
726,Kamen Rider: Super Climax Heroes,2012,Wii
727,Kanken Wii (Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: Kanken Wii Kanji Ou Ketteisen),2007,Wii
728,Karaoke Joysound (Wii),2008,Wii
729,Karaoke Joysound DX,2009,Wii
730,Karaoke Joysound: Duet Song,2010,Wii
731,Karaoke Joysound: Enka,2010,Wii
732,Karaoke Joysound: Super DX: Hitori de Minna de Utai Houdai!,2010,Wii
733,Karaoke Revolution,2012,Wii
734,Karaoke Revolution Glee,2010,Wii
735,Karaoke Revolution Glee: Volume 2,2010,Wii
736,Karaoke Revolution Glee: Volume 3,2012,Wii
737,Karaoke Revolution Presents: American Idol Encore,2008,Wii
738,Karaoke Revolution Presents: American Idol Encore 2,2008,Wii
739,Kart Racer,2012,Wii
740,Katekyo Hitman Reborn! Dream Hyper Battle!,2008,Wii
741,Katekyo Hitman Reborn! Kindan no Yami no Delta,2008,Wii
742,Kawasaki Jet Ski,2008,Wii
743,Kawasaki Quad Bikes,2007,Wii
744,Kawasaki Snowmobiles,2008,Wii
745,Kekkaishi: Kokubōrō no Kage,2007,Wii
746,Kevin Van Dam's Big Bass Challenge,2010,Wii
747,Kid Adventures: Sky Captain,2010,Wii
748,Kid Fit Island Resort,2010,Wii
749,Kid Paddle: Lost in the Game,2008,Wii
750,Kidz Bop Dance Party,2010,Wii
751,Kidz Sports Basketball,2008,Wii
752,Kidz Sports Crazy Golf,2008,Wii
753,Kidz Sports Ice Hockey,2008,Wii
754,Kidz Sports International Soccer,2008,Wii
755,Kiki Trick,2012,Wii
756,King of Clubs,2008,Wii
757,The King of Fighters Collection: The Orochi Saga,2008,Wii
758,King of Pool,2009,Wii
759,Kirby's Dream Collection,2012,Wii
760,Kirby's Epic Yarn,2010,Wii
761,Kirby's Return to Dream Land,2011,Wii
762,Kitty Luv,2008,Wii
763,Klonoa,2008,Wii
764,Knockout Party,2009,Wii
765,The Kore Gang,2011,Wii
766,Kororinpa: Marble Mania,2006,Wii
767,Kotoba no Puzzle: Mojipittan Wii Deluxe,2008,Wii
768,Kung Fu Panda: Legendary Warriors,2008,Wii
769,Kung Fu Panda,2008,Wii
770,Kung Fu Panda 2,2011,Wii
771,Kylie: Sing & Dance,2012,Wii
772,L'esprit du Loup,2009,Wii
773,The Last Airbender,2010,Wii
774,The Last Story,2011,Wii
775,The Legend of Spyro: Dawn of the Dragon,2008,Wii
776,The Legend of Spyro: The Eternal Night,2007,Wii
777,Legend of the Dragon,2007,Wii
778,Legend of the Guardians: The Owls of Ga'Hoole,2010,Wii
779,The Legend of Zelda: Skyward Sword,2011,Wii
780,The Legend of Zelda: Twilight Princess,2006,Wii
781,Lego Batman: The Videogame,2008,Wii
782,Lego Batman 2: DC Super Heroes,2012,Wii
783,Lego Harry Potter: Years 1–4,2010,Wii
784,Lego Harry Potter: Years 5–7,2011,Wii
785,Lego Indiana Jones: The Original Adventures,2008,Wii
786,Lego Indiana Jones 2: The Adventure Continues,2009,Wii
787,Lego Pirates of the Caribbean: The Video Game,2011,Wii
788,Lego Rock Band,2009,Wii
789,Lego Star Wars: The Complete Saga,2007,Wii
790,Lego Star Wars III: The Clone Wars,2011,Wii
791,Lego The Lord of the Rings,2012,Wii
792,Lernerfolg Grundschule Deutsch,2010,Wii
793,Lernerfolg Grundschule Englisch,2010,Wii
794,Lernerfolg Grundschule Mathematik,2010,Wii
795,Lernerfolg Grundschule Power Mathe,2010,Wii
796,Let's Dance,2012,Wii
797,Let's Paint,2010,Wii
798,Let's Party,2009,Wii
799,Let's Play Ballerina,2010,Wii
800,Let's Play Garden,2010,Wii
801,Let's Sing,2012,Wii
802,Let's Sing 2014,2013,Wii
803,Let's Sing 2015,2014,Wii
804,Let's Sing 2016,2015,Wii
805,Let's Sing 2016: Hits Français,2015,Wii
806,Let's Sing 2017,2017,Wii
807,Let's Sing 2018,2017,Wii
808,Let's Sing 2019,2018,Wii
809,Let's Sing 6: Version Española,2013,Wii
810,Let's Sing 7: Version Española,2015,Wii
811,Let's Sing 8: Version Española,2014,Wii
812,Let's Sing @ Radio Italia,2015,Wii
813,Let's Tap,2008,Wii
814,Line Rider 2: Unbound,2008,Wii
815,Link's Crossbow Training,2007,Wii
816,Little King's Story,2009,Wii
817,Little League World Series Baseball 2008,2008,Wii
818,Little League World Series Baseball 2009,2009,Wii
819,Littlest Pet Shop,2008,Wii
820,Littlest Pet Shop: Friends,2009,Wii
821,London Taxi: Rush Hour,2008,Wii
822,Looney Tunes: Acme Arsenal,2007,Wii
823,The Lord of the Rings: Aragorn's Quest,2010,Wii
824,Los 40 Principales Karaoke Party,2015,Wii
825,Los 40 Principales Karaoke Party 2,2015,Wii
826,Lost in Blue: Shipwrecked,2008,Wii
827,Lost in Shadow,2010,Wii
828,Love is... in bloom: The Flower Shop Garden,2009,Wii
829,Lucha Libre AAA: Héroes del Ring,2011,Wii
830,Luxor 3,2008,Wii
831,Luxor: Pharaoh's Challenge,2008,Wii
832,M&M's Adventure,2008,Wii
833,M&M's Beach Party,2009,Wii
834,M&M's Kart Racing,2007,Wii
835,Mad Dog McCree Gunslinger Pack,2009,Wii
836,Mad Tracks,2009,Wii
837,Madagascar 3: The Video Game,2012,Wii
838,Madagascar: Escape 2 Africa,2008,Wii
839,Madagascar Kartz,2009,Wii
840,Madden NFL 07,2006,Wii
841,Madden NFL 08,2007,Wii
842,Madden NFL 09,2008,Wii
843,Madden NFL 10,2009,Wii
844,Madden NFL 11,2010,Wii
845,Madden NFL 12,2011,Wii
846,Madden NFL 13,2012,Wii
847,MadWorld,2009,Wii
848,The Magic Roundabout,2008,Wii
849,Mahjong Kakutou Club Wii: Wi-Fi Taiou,2009,Wii
850,Mahjong Party Pack,2009,Wii
851,Mahjong Taikai Wii,2007,Wii
852,Mahō Sensei Negima!? Neo-Pactio Fight!!,2007,Wii
853,Major Dream: Major Wii Nagero! Gyroball,2008,Wii
854,Major Dream: Major Wii Perfect Closer,2008,Wii
855,Major League Baseball 2K8,2008,Wii
856,Major League Baseball 2K9,2009,Wii
857,Major League Baseball 2K10,2010,Wii
858,Major League Baseball 2K11,2011,Wii
859,Major League Baseball 2K12,2012,Wii
860,Major Minor's Majestic March,2009,Wii
861,Man vs. Wild,2011,Wii
862,Manhunt 2,2007,Wii
863,Marble Saga: Kororinpa,2009,Wii
864,Margot's Bepuzzled,2009,Wii
865,Margot's Word Brain,2008,Wii
866,Marines Modern Urban Combat,2010,Wii
867,Mario & Sonic at the London 2012 Olympic Games,2011,Wii
868,Mario & Sonic at the Olympic Games,2007,Wii
869,Mario & Sonic at the Olympic Winter Games,2009,Wii
870,Mario Kart Wii,2008,Wii
871,Mario Party 8,2007,Wii
872,Mario Party 9,2012,Wii
873,New Play Control! Mario Power Tennis,2009,Wii
874,Mario Sports Mix,2010,Wii
875,Mario Strikers Charged,2007,Wii
876,Mario Super Sluggers,2008,Wii
877,Martian Panic,2010,Wii
878,Marvel Super Hero Squad,2009,Wii
879,Marvel Super Hero Squad: Comic Combat,2011,Wii
880,Marvel Super Hero Squad: The Infinity Gauntlet,2010,Wii
881,Marvel Super Heroes 3D: Grandmaster's Challenge,2011,Wii
882,Marvel: Ultimate Alliance,2006,Wii
883,Marvel: Ultimate Alliance 2,2009,Wii
884,Mary King's Riding School 2,2009,Wii
885,Mathews Bowhunting,2010,Wii
886,Max & the Magic Marker,2011,Wii
887,Maximum Racing: Crash Car Racer,2010,Wii
888,Maximum Racing: Drag and Stock Racer,2010,Wii
889,Maximum Racing: GP Classic Racing,2010,Wii
890,Maximum Racing: Rally Racer,2010,Wii
891,Maximum Racing: Sprint Cars,2011,Wii
892,Maximum Racing: Super Karts,2011,Wii
893,Maximum Racing: Super Truck Racer,2010,Wii
894,Medal of Honor: Heroes 2,2007,Wii
895,Medal of Honor: Vanguard,2007,Wii
896,Medieval Games,2009,Wii
897,Megamind: Mega Team Unite,2009,Wii
898,Mein neues Leben: Abenteuer auf Tropicana,2011,Wii
899,Meine ersten Mitsing-Lieder (My First Songs),2010,Wii
900,Mercury Meltdown Revolution,2007,Wii
901,Merv Griffin's Crosswords,2008,Wii
902,Metal Slug Anthology,2006,Wii
903,Metroid: Other M,2010,Wii
904,New Play Control! Metroid Prime,2009,Wii
905,New Play Control! Metroid Prime 2,2009,Wii
906,Metroid Prime 3: Corruption,2007,Wii
907,MIB: Alien Crisis,2012,Wii
908,Miburi & Teburi,2008,Wii
909,Michael Jackson: The Experience,2010,Wii
910,Milestone Shooting Collection 2,2010,Wii
911,Mind. Body. Soul.: Nutrition Matters,2009,Wii
912,Mini Desktop Racing,2007,Wii
913,Mini Golf Resort,2010,Wii
914,Mini Ninjas,2009,Wii
915,MiniCopter: Adventure Flight,2007,Wii
916,Minna no Joushiki Ryoku TV (Everyone's Common Knowledge Television),2008,Wii
917,Minon: Everyday Hero,2007,Wii
918,Minute to Win It,2010,Wii
919,MLB Power Pros,2007,Wii
920,MLB Power Pros 2008,2008,Wii
921,MLB Superstars,2008,Wii
922,Mobile Suit Gundam: MS Sensen 0079,2007,Wii
923,Mom-chan Diet Wii Figureobics by Jung Da-Yeon,2010,Wii
924,Momotaro Dentetsu 16: Moving in Hokkaido!,2007,Wii
925,Momotaro Dentetsu 2010: Sengoku Ishin no Hero Daishūgō! No Maki,2009,Wii
926,The Monkey King: The Legend Begins,2007,Wii
927,Monkey Mischief! Party Time,2008,Wii
928,Monopoly,2008,Wii
929,Monopoly Streets,2010,Wii
930,Monster 4x4: Stunt Racer,2009,Wii
931,Monster 4x4: World Circuit,2006,Wii
932,Monster High: 13 Wishes,2013,Wii
933,Monster High: Ghoul Spirit,2011,Wii
934,Monster High: New Ghoul in School,2015,Wii
935,Monster High: Skultimate Roller Maze,2012,Wii
936,Monster Hunter G,2009,Wii
937,Monster Hunter Tri,2009,Wii
938,Monster Jam,2007,Wii
939,Monster Jam: Path of Destruction,2010,Wii
940,Monster Jam: Urban Assault,2008,Wii
941,Monster Lab,2008,Wii
942,Monster Mayhem: Build and Battle,2009,Wii
943,Monster Trucks Mayhem,2009,Wii
944,Monster Trucks: Ultra Mega Xtreme!!!,2012,Wii
945,Monster Trux: Arenas,2007,Wii
946,Monster Trux Offroad,2007,Wii
947,Monsters vs. Aliens,2009,Wii
948,Moorhuhn Jahrmarkt Party,2010,Wii
949,Mortal Kombat: Armageddon,2007,Wii
950,Mortimer Beckett and the Secrets of Spooky Manor,2008,Wii
951,MotoGP '08,2008,Wii
952,Mountain Sports,2009,Wii
953,Mr. Bean's Wacky World,2009,Wii
954,The Mummy: Tomb of the Dragon Emperor,2008,Wii
955,The Munchables,2009,Wii
956,Muramasa: The Demon Blade,2009,Wii
957,Mushroom Men: The Spore Wars,2008,Wii
958,Musiic Party: Rock the House,2009,Wii
959,MX vs. ATV: Untamed,2008,Wii
960,My Animal Centre,2009,Wii
961,My Baby First Steps,2009,Wii
962,My Ballet Studio,2009,Wii
963,My Body Coach,2009,Wii
964,My Body Coach 2,2011,Wii
965,My Fitness Coach,2008,Wii
966,My Fitness Coach: Dance Workout,2010,Wii
967,My French Coach,2007,Wii
968,My Horse and Me,2007,Wii
969,My Horse and Me 2: Riding For Gold,2008,Wii
970,My Horse Club: On the Trail of the Mysterious Appaloosa,2009,Wii
971,My Personal Golf Trainer,2010,Wii
972,My Spanish Coach,2007,Wii
973,My Vet Practice,2008,Wii
974,My Word Coach,2007,Wii
975,MySims,2007,Wii
976,MySims Agents,2009,Wii
977,MySims Kingdom,2008,Wii
978,MySims Party,2009,Wii
979,MySims Racing,2009,Wii
980,MySims SkyHeroes,2010,Wii
981,Mystery Case Files: The Malgrave Incident,2011,Wii
982,Myth Makers: Orbs of Doom,2007,Wii
983,Myth Makers Super Kart GP,2007,Wii
984,Myth Makers: Trixie in Toyland,2008,Wii
985,The Naked Brothers Band: The Videogame,2008,Wii
986,Namco Museum Megamix,2010,Wii
987,Nancy Drew: The White Wolf of Icicle Creek,2008,Wii
988,Naruto: Clash of Ninja Revolution,2007,Wii
989,Naruto: Clash of Ninja Revolution 2,2008,Wii
990,Naruto Shippūden: Clash of Ninja Revolution 3,2009,Wii
991,Naruto Shippūden: Dragon Blade Chronicles,2009,Wii
992,Naruto Shippūden: Gekitō Ninja Taisen! EXJP,2007,Wii
993,Naruto Shippūden: Gekitō Ninja Taisen! EX 2JP,2007,Wii
994,Naruto Shippūden: Gekitō Ninja Taisen! EX 3JP,2008,Wii
995,Naruto Shippūden: Gekitō Ninja Taisen! SpecialJP,2010,Wii
996,NASCAR 2011: The Game,2011,Wii
997,NASCAR Kart Racing,2009,Wii
998,NASCAR The Game: Inside Line,2012,Wii
999,NASCAR Unleashed,2011,Wii
1000,Nat Geo Challenge! Wildlife,2010,Wii
1001,National Geographic Challenge!,2011,Wii
1002,NBA 2K10,2009,Wii
1003,NBA 2K11,2010,Wii
1004,NBA 2K12,2011,Wii
1005,NBA 2K13,2012,Wii
1006,NBA Jam,2010,Wii
1007,NBA Live 08,2007,Wii
1008,NBA Live 09 All-Play,2008,Wii
1009,NCAA Football 09 All-Play,2008,Wii
1010,NCIS,2011,Wii
1011,Need for Speed: Carbon,2006,Wii
1012,Need for Speed: Hot Pursuit,2010,Wii
1013,Need for Speed: Nitro,2009,Wii
1014,Need for Speed: ProStreet,2007,Wii
1015,Need for Speed: The Run,2011,Wii
1016,Need for Speed: Undercover,2008,Wii
1017,Neighborhood Games,2009,Wii
1018,Neopets Puzzle Adventure,2008,Wii
1019,Nerf N-Strike,2008,Wii
1020,Nerf N-Strike Elite,2009,Wii
1021,New Carnival Games,2010,Wii
1022,New Super Mario Bros. Wii,2009,Wii
1023,New Unou Kids,2008,Wii
1024,NewU Fitness First Personal Trainer,2009,Wii
1025,NewU Fitness First Mind Body: Yoga & Pilates Workout,2010,Wii
1026,NHK Kōhaku Quiz Gassen,2009,Wii
1027,NHL 2K9,2008,Wii
1028,NHL 2K10,2009,Wii
1029,NHL 2K11,2010,Wii
1030,NHL Slapshot,2010,Wii
1031,"Ni Hao, Kai-Lan: Super Game Day",2009,Wii
1032,Nickelodeon Dance,2011,Wii
1033,Nickelodeon Dance 2,2012,Wii
1034,Nickelodeon Dora the Explorer: Dora Saves the Snow Princess,2008,Wii
1035,Nickelodeon Fit,2010,Wii
1036,Nicktoons: Attack of the Toybots,2007,Wii
1037,Nicktoons MLB,2011,Wii
1038,Night at the Museum: Battle of the Smithsonian,2009,Wii
1039,Nights: Journey of Dreams,2007,Wii
1040,Ninja Captains,2009,Wii
1041,Ninja Reflex,2008,Wii
1042,Ninjabread Man,2007,Wii
1043,Nitrobike,2008,Wii
1044,No More Heroes,2007,Wii
1045,No More Heroes 2: Desperate Struggle,2010,Wii
1046,Nobunaga's Ambition Kakushin,2008,Wii
1047,Nodame Cantabile: Dream Orchestra,2007,Wii
1048,North American Hunting Extravaganza,2008,Wii
1049,North American Hunting Extravaganza 2,2011,Wii
1050,Now! That's What I Call Music: Dance & Sing,2011,Wii
1051,NPPL Championship Paintball 2009,2008,Wii
1052,ObsCure: The Aftermath,2007,Wii
1053,Ocean Commander,2009,Wii
1054,Octomania,2007,Wii
1055,Offroad Extreme! Special Edition,2007,Wii
1056,Offshore Tycoon,2009,Wii
1057,Ōgon no KizunaJP,2009,Wii
1058,Ōkami,2008,Wii
1059,Once Upon A Time,2010,Wii
1060,One Piece: Unlimited Adventure,2007,Wii
1061,One Piece: Unlimited Cruise Episode 1 – The Treasure Beneath The Waves,2008,Wii
1062,One Piece: Unlimited Cruise Episode 2: Awakening of a Hero,2009,Wii
1063,OneChanbara: Bikini Zombie Slayers,2008,Wii
1064,Oops! Prank Party,2010,Wii
1065,Open Season,2006,Wii
1066,Opoona,2007,Wii
1067,Order Up!,2008,Wii
1068,The Oregon Trail,2011,Wii
1069,Osōji Sentai Clean KeeperJP,2008,Wii
1070,Our House: Party!,2009,Wii
1071,Overlord: Dark Legend,2009,Wii
1072,Oyako de Asobo: Miffy no Omocha BakoJP,2010,Wii
1073,Pacific Liberator,2009,Wii
1074,Pac-Man Party,2010,Wii
1075,Pajama Sam: Don't Fear the Dark,2008,Wii
1076,Pandora's Tower,2011,Wii
1077,Party Game Box 100,2010,Wii
1078,Party Pigs: FarmYard Games,2009,Wii
1079,Paws & Claws: Pet Resort,2009,Wii
1080,Paws & Claws: Pet Vet,2009,Wii
1081,PBR: Out of the Chute,2008,Wii
1082,PDC World Championship Darts,2008,Wii
1083,PDC World Championship Darts 2009,2009,Wii
1084,PDC World Championship Darts: Pro Tour,2010,Wii
1085,Pékin Express,2010,Wii
1086,Penguins of Madagascar,2014,Wii
1087,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,2011,Wii
1088,Penny Racers Party: Turbo-Q Speedway,2008,Wii
1089,Peppa Pig: Fun and Games,2010,Wii
1090,Peppa Pig: The Game,2009,Wii
1091,Pet Pals: Animal Doctor,2008,Wii
1092,Pet Vet: Marine Patrol,2010,Wii
1093,Petanque Master,2010,Wii
1094,Peter Pan's Playground,2008,Wii
1095,Petz: Crazy Monkeyz,2008,Wii
1096,Petz: Catz 2,2007,Wii
1097,Petz: Dogz 2,2007,Wii
1098,Petz: Horse Club,2008,Wii
1099,Petz: Horsez 2,2007,Wii
1100,Petz Rescue: Wildlife Vet,2008,Wii
1101,Petz Sports: Dog Playground,2008,Wii
1102,Phantom Brave: We Meet Again,2009,Wii
1103,Pheasants Forever: Wingshooter,2010,Wii
1104,Phineas and Ferb: Across the 2nd Dimension,2011,Wii
1105,Phineas and Ferb: Quest for Cool Stuff,2013,Wii
1106,Pictionary,2010,Wii
1107,New Play Control! Pikmin,2008,Wii
1108,New Play Control! Pikmin 2,2009,Wii
1109,Pimp My Ride,2008,Wii
1110,Pinball Hall of Fame - The Gottlieb Collection,2006,Wii
1111,Pinball Hall of Fame: The Williams Collection,2008,Wii
1112,Pirate Blast,2011,Wii
1113,Pirates: Hunt for Blackbeard's Booty,2008,Wii
1114,Pirates of the Caribbean: At World's End,2007,Wii
1115,Pirates Plund-Arrr,2010,Wii
1116,Pirates vs. Ninjas Dodgeball,2009,Wii
1117,Pitfall: The Big Adventure,2008,Wii
1118,Pizza Delivery Boy,2010,Wii
1119,Planet 51: The Game,2009,Wii
1120,Planet Basket 2009/2010,2010,Wii
1121,Playmobil Circus,2009,Wii
1122,Pocoyo Racing,2011,Wii
1123,Pokémon Battle Revolution,2006,Wii
1124,PokéPark Wii: Pikachu's Adventure,2009,Wii
1125,PokéPark 2: Wonders Beyond,2011,Wii
1126,Pony Friends 2,2009,Wii
1127,Pool Hall Pro,2009,Wii
1128,Pool Party,2007,Wii
1129,Pop'n Music,2009,Wii
1130,PopStar Guitar,2008,Wii
1131,Popstars,2010,Wii
1132,Power Punch,2010,Wii
1133,Power Rangers Samurai,2011,Wii
1134,PreCure All Stars: Everyone Gather Let's Dance!JP,2013,Wii
1135,Press Your Luck: 2010 Edition,2009,Wii
1136,The Price Is Right,2008,Wii
1137,The Price is Right: 2010 Edition,2009,Wii
1138,The Price Is Right: Decades,2011,Wii
1139,Prince of Persia: Rival Swords,2007,Wii
1140,Prince of Persia: The Forgotten Sands,2010,Wii
1141,The Princess and the Frog,2009,Wii
1142,Princess Isabella: A Witch's Curse,2010,Wii
1143,Princess Lillifee's Magic Fairy,2010,Wii
1144,Pro Bull Riders: Out of the Chute,2008,Wii
1145,Pro Evolution Soccer 2008,2008,Wii
1146,Pro Evolution Soccer 2009,2009,Wii
1147,Pro Evolution Soccer 2010,2009,Wii
1148,Pro Evolution Soccer 2011,2010,Wii
1149,Pro Evolution Soccer 2012,2011,Wii
1150,Pro Evolution Soccer 2013,2012,Wii
1151,Pro Golfer Saru,2008,Wii
1152,Pro Yakyuu Family Stadium,2008,Wii
1153,Professor Heinz Wolff's Gravity,2009,Wii
1154,Project Runway,2010,Wii
1155,Project Zero 2: Wii Edition,2012,Wii
1156,PSA World Tour Squash,2014,Wii
1157,Pucca's Race for Kisses,2011,Wii
1158,Punch-Out!!,2009,Wii
1159,Puppy Luv,2007,Wii
1160,Purr Pals,2008,Wii
1161,Puss in Boots,2011,Wii
1162,Puyo Puyo! 15th Anniversary,2007,Wii
1163,Puyo Puyo!! 20th Anniversary,2011,Wii
1164,Puyo Puyo 7,2009,Wii
1165,Puzzle Challenge: Crosswords and More!,2009,Wii
1166,Puzzle Kingdoms,2009,Wii
1167,Puzzle Quest: Challenge of the Warlords,2007,Wii
1168,Puzzle Series Vol. 1: SudokuJP,2009,Wii
1169,Puzzle Series Vol.2 Illustlogic + Colorful LogicJP,2008,Wii
1170,Puzzler Collection,2008,Wii
1171,Quiz Party,2012,Wii
1172,Questions pour un Champion,2009,Wii
1173,Rabbids Go Home,2009,Wii
1174,Racquet Sports,2010,Wii
1175,Radirgy Noa WiiJP,2009,Wii
1176,Ram Racing,2009,Wii
1177,Rampage: Total Destruction,2006,Wii
1178,Rango,2011,Wii
1179,Rapala Fishing Frenzy,2008,Wii
1180,Rapala Pro Bass Fishing,2010,Wii
1181,Rapala Tournament Fishing,2006,Wii
1182,Rapala We Fish,2009,Wii
1183,Ratatouille,2007,Wii
1184,Raving Rabbids: Travel in Time,2010,Wii
1185,Rayman Origins,2011,Wii
1186,Rayman Raving Rabbids,2006,Wii
1187,Rayman Raving Rabbids 2,2007,Wii
1188,Rayman Raving Rabbids TV Party,2008,Wii
1189,Reader Rabbit 1st Grade,2011,Wii
1190,Reader Rabbit 2nd Grade,2011,Wii
1191,Reader Rabbit Kindergarten,2011,Wii
1192,Reader Rabbit Preschool,2011,Wii
1193,Ready 2 Rumble: Revolution,2009,Wii
1194,Ready Steady Cook,2009,Wii
1195,Real Heroes: Firefighter,2009,Wii
1196,Real Madrid: The Game,2009,Wii
1197,Real Stories: Veterinaire,2008,Wii
1198,Rebel Raiders: Operation Nighthawk,2008,Wii
1199,Rec Room Games,2009,Wii
1200,Red Steel,2006,Wii
1201,Red Steel 2,2010,Wii
1202,Reel Fishing: Angler's Dream,2009,Wii
1203,Reload,2010,Wii
1204,Remington Great American Bird Hunt,2009,Wii
1205,Remington Super Slam Hunting: Africa,2011,Wii
1206,Remington Super Slam Hunting: Alaska,2011,Wii
1207,Remington Super Slam Hunting: North America,2010,Wii
1208,Retro City Rampage DX+,2020,Wii
1209,Resident Evil 4: Wii Edition,2007,Wii
1210,Resident Evil Archives: Resident Evil,2008,Wii
1211,Resident Evil Archives: Resident Evil Zero,2008,Wii
1212,Resident Evil: The Darkside Chronicles,2010,Wii
1213,Resident Evil: The Umbrella Chronicles,2007,Wii
1214,Rhythm Heaven Fever,2011,Wii
1215,Rig Racer 2,2007,Wii
1216,Rilakkuma: Minna de Goyururi SeikatsuJP,2009,Wii
1217,Ringling Bros. and Barnum & Bailey,2009,Wii
1218,Rio,2011,Wii
1219,Rise of the Guardians: The Video Game,2007,Wii
1220,Rock Band,2008,Wii
1221,Rock Band 2,2008,Wii
