,title,date,console
546,Military History: Commander - Europe at War,2009,DS
547,Milon no Hoshizora Shabon: Puzzle Kumikyoku,2006,DS
548,Mimi de Unou o Kitaeru DS: Chou-Nouryoku,2007,DS
549,Mimi's Party Fun!,2010,DS
550,Mind Body & Soul: Big Word Puzzle Book,2009,DS
551,Mind Body & Soul: Blend-it,2010,DS
552,Mind Quiz: Your Brain Coach,2006,DS
553,Mind Your Language: English,2009,DS
554,Mind Your Language: French,2009,DS
555,Mind Your Language: German,2009,DS
556,Mind Your Language: Japanese,2009,DS
557,Mind Your Language: Spanish,2009,DS
558,MinDStorm 2,2009,DS
559,Mini Golf Resort,2011,DS
560,Mini Ninjas,2009,DS
561,Mini RC Rally,2006,DS
562,Mini Yonkyu DS,2009,DS
563,Minna Atsumare! Quiz Party,2008,DS
564,Minna de Flash Anzan DS,2008,DS
565,Minna no Conveni,2010,DS
566,Minna no Doubutsuen,2009,DS
567,Minna no DS Seminar: Kanpeki Eitango Ryoku,2006,DS
568,Minna no DS Seminar: Kanpeki Kanji Ryoku,2006,DS
569,Minna no Mahjong: Kenkou Mahjong DS,2005,DS
570,Minna no Oekaki Yasan,2009,DS
571,Minna no Suizokukan,2010,DS
572,Minna to Kimi no Piramekino!,2010,DS
573,Minute to Win It,2010,DS
574,Mirakuru! Mimika DS,2009,DS
575,Miss Princess: MisPri!,2011,DS
576,Miss Spider's Sunny Patch Friends: Harvest Time Hop and Fly,2006,DS
577,The Misshitsukara no Dasshutsu,2007,DS
578,The Misshitsukara no Dasshutsu 2,2008,DS
579,Mission: Runway,2008,DS
580,Mister Slime,2008,DS
581,Mitamekara Yomigaeru: Otona no Kikonashi Training,2008,DS
582,Mite wa Ikenai,2008,DS
583,Mitsukete! Keroro Gunsou,2007,DS
584,Miyamoto Sansuu Kyoushitsu no Kyouzai: Kashikoku naru Puzzle DS Ban,2008,DS
585,Mizuiro Blood,2007,DS
586,MLB Power Pros 2008,2008,DS
587,Moe Moe 2-Ji Daisenryaku 2: Yamato Nadesico,2010,DS
588,Moero! Nekketsu Rhythm Damashii Osu! Tatakae! Ouendan 2,2007,DS
589,Moesta: Moeru Toudai Eigojuku,2008,DS
590,Moetan DS,2008,DS
591,Mommy Talk DS,2010,DS
592,Momotarou Dentetsu DS,2007,DS
593,Momotarou Dentetsu World,2010,DS
594,Momotarou Dentetsu: 20-Shuunen,2008,DS
595,Mon Coach Personnel: J'ameliore mon Anglais,2009,DS
596,Mon Premier Bescherelle,2009,DS
597,Mondai na Nihongo,2007,DS
598,Monkey Madness: Island Escape,2009,DS
599,Monochrome Boo & Baby Boo: Kururin Boo,2009,DS
600,Monopoly,2010,DS
601,Monopoly / Boggle / Yahtzee / Battleship,2005,DS
602,Monoshiri Sengoku Ou,2007,DS
603,Monster Band,2009,DS
604,Monster Bomber,2006,DS
605,Monster Frenzy,2010,DS
606,Monster High: 13 Wishes,2013,DS
607,Monster High: Ghoul Spirit,2011,DS
608,Monster High: Skultimate Roller Maze,2012,DS
609,Monster House,2006,DS
610,Monster Jam,2007,DS
611,Monster Jam: Path of Destruction,2010,DS
612,Monster Jam: Urban Assault,2008,DS
613,Monster Lab,2008,DS
614,Monster Mayhem: Build and Battle,2009,DS
615,Monster Puzzle,2006,DS
616,Monster Racers,2009,DS
617,Monster Rancher DS,2008,DS
618,Monster Tale,2011,DS
619,Monster Trucks DS,2005,DS
620,Monsters vs. Aliens,2009,DS
621,Montessori Music,2008,DS
622,Moomin Tani no Okurimono,2009,DS
623,Moon,2009,DS
624,More Successful Learning: Maths,2008,DS
625,Moorhuhn DS,2007,DS
626,Moorhuhn Jahrmarkt Party,2007,DS
627,Moorhuhn: Jewel of Darkness,2008,DS
628,Mori no Cafeteria DS: Oshare na Cafe Recipe,2008,DS
629,Morinaga Takurou no Okane no Shin Joushiki DS Training,2008,DS
630,Moshi Monsters: Katsuma Unleashed,2013,DS
631,Moshi Monsters: Moshling Zoo,2011,DS
632,Moshi Monsters: Moshlings Theme Park,2012,DS
633,Mosmallineun 3 Gongjuwa Hamkkehaneun Geulim-yeonsang Yeongdan-eo Amgibeob,2010,DS
634,Moto Racer DS,2008,DS
635,Mots Croises,2007,DS
636,Mots Croises 2,2008,DS
637,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,2008,DS
638,Motto Me de Unou o Kitaeru DS: Sokudoku Jutsu,2008,DS
639,Motto TOEIC Test DS Training,2008,DS
640,Motto! Hamster to Kurasou: Akachan ga Umareta yo,2009,DS
641,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,2010,DS
642,Mouichido Tsuueru - The Otona no Shougakkou,2006,DS
643,Moyashimon DS,2009,DS
644,Mr. Bean,2008,DS
645,Mr. Driller Drill Spirits,2004,DS
646,MTV Fan Attack,2007,DS
647,The Mummy: Tomb of the Dragon Emperor,2008,DS
648,Murder in Venice,2011,DS
649,Murder on the Titanic,2012,DS
650,Mushi: Machi no Konchuu Monogatari,2006,DS
651,Mushishi: Amefuru Sato,2008,DS
652,The Mushitori Oukoku,2005,DS
653,Mushroom Men: Rise of the Fungi,2008,DS
654,MX vs. ATV: Reflex,2009,DS
655,MX vs. ATV: Untamed,2007,DS
656,My Amusement Park,2010,DS
657,My Animal Centre,2008,DS
658,My Animal Centre in Africa,2007,DS
659,My Baby 3 & Friends,2010,DS
660,My Baby Boy,2008,DS
661,My Baby First Steps,2009,DS
662,My Baby Girl,2008,DS
663,My Ballet Studio,2009,DS
664,My Boyfriend (2008),2008,DS
665,My Boyfriend (2009),2009,DS
666,My Boyfriend: Verliebt in einen Star,2009,DS
667,My Chinese Coach,2008,DS
668,My DoItAll,2010,DS
669,My English Coach,2009,DS
670,My English Coach: Para Hispanoparlantes,2009,DS
671,My Farm Around the World,2008,DS
672,My Fashion Studio,2008,DS
673,My First Dollhouse,2009,DS
674,My French Coach,2007,DS
675,My French Coach Level 2: Intermediate,2007,DS
676,My Friends,2009,DS
677,My Frogger Toy Trials,2006,DS
678,My Hero: Doctor,2009,DS
679,My Hero: Firefighter,2009,DS
680,My Horse and Me,2007,DS
681,My Horse & Me 2: Riding for Gold,2008,DS
682,My Japanese Coach,2008,DS
683,My Little Pony: Pinkie Pie's Party,2008,DS
684,My Melody Angel Book: Denshi Techou & Enjoy Game,2007,DS
685,My Pet Chimp,2010,DS
686,My Pet Dolphin,2007,DS
687,My Pet Hotel 2,2008,DS
688,My Pet School,2008,DS
689,My Pet Shop,2009,DS
690,My Reading Tutor,2010,DS
691,My SAT Coach,2008,DS
692,My Secret World by Imagine,2008,DS
693,My Spanish Coach,2007,DS
694,My Spanish Coach Level 2: Intermediate,2007,DS
695,My Stop Smoking Coach: Allen Carr's EasyWay,2008,DS
696,My Vet Practice: In the Country,2008,DS
697,My Virtual Tutor: Reading First Grade to Second Grade,2009,DS
698,My Virtual Tutor: Reading Kindergarten to First Grade,2009,DS
699,My Virtual Tutor: Reading Pre-K to Kindergarten,2009,DS
700,My Word Coach,2007,DS
701,"My World, My Way",2008,DS
702,MySims,2007,DS
703,MySims Agents,2009,DS
704,MySims Kingdom,2008,DS
705,MySims Party,2009,DS
706,MySims Racing,2009,DS
707,MySims SkyHeroes,2010,DS
708,Myst,2007,DS
709,Mysterious Adventures in the Caribbean,2010,DS
710,Mystery Case Files: MillionHeir,2008,DS
711,Mystery Case Files: Prime Suspects,2013,DS
712,Mystery Case Files: Ravenhearst,2013,DS
713,The Mysterious Case of Dr. Jekyll & Mr. Hyde,2010,DS
714,Mystery Dungeon: Shiren the Wanderer,2006,DS
715,Mystery Mansion,2008,DS
716,Mystery P.I.: Portrait of a Thief,2008,DS
717,Mystery Stories: Curse of the Ancient Spirits,2011,DS
718,Mystery Stories,2008,DS
719,Mystery Tales: Time Travel,2009,DS
720,Mystery Tales 2: The Spirit Mask,2011,DS
721,N+,2008,DS
722,Nacho Libre,2006,DS
723,Nadia Megafun Land,2008,DS
724,Nadia's World,2007,DS
725,Nakamura Sumiko Tettei Shidou: Shin TOEIC Test Ichinichi Ippun DS Lesson,2008,DS
726,Nakamura Tooru Kanshuu: Indo Shiki Keisan Drill DS,2008,DS
727,Nakayoshi All-Stars: Mezase Gakuen Idol,2008,DS
728,Nakayoshi Quiz no Oshigo to Theme Park,2011,DS
729,Namco Museum DS,2007,DS
730,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,2007,DS
731,Nanami no Oshiete Eibunpou DS: Kisokara Manabu Step Up Gakushuu,2011,DS
732,Nanami no Oshiete English DS: Mezase TOEIC Master,2011,DS
733,Nanashi no Game,2008,DS
734,Nanashi no Game Me,2009,DS
735,Nanatsuiro * Drops: Touch de Hajimaru Hatsukoi Monogatari,2008,DS
736,Nancy Drew: Deadly Secret of Olde World Park,2007,DS
737,Nancy Drew: The Hidden Staircase,2007,DS
738,Nancy Drew: The Model Mysteries,2010,DS
739,Nancy Drew: The Mystery of the Clue Bender Society,2008,DS
740,Nanda's Island,2011,DS
741,Nankoku Sodachi DS,2009,DS
742,Nanostray,2005,DS
743,Nanostray 2,2008,DS
744,Nanpure VOW,2007,DS
745,Napoleon Dynamite: The Game,2007,DS
746,Naraba's World: Labyrinth of Light,2007,DS
747,Naraba's World: The Mysterious Palace,2012,DS
748,Naruto: Ninja Council 2 European Version,2005,DS
749,Naruto: Ninja Council 3,2006,DS
750,Naruto: Ninja Destiny,2006,DS
751,Naruto: Path of the Ninja,2007,DS
752,Naruto: Path of the Ninja 2,2006,DS
753,Naruto RPG 2: Chidori vs. Rasengan,2005,DS
754,Naruto Shippūden: Dairansen! Kage Bunshin Emaki,2008,DS
755,Naruto Shippūden: Naruto vs. Sasuke,2008,DS
756,Naruto Shippūden: Ninja Council 4,2006,DS
757,Naruto Shippūden: Ninja Destiny 2,2008,DS
758,Naruto Shippūden: Shinobi Retsuden 3,2009,DS
759,Naruto Shippūden: Shinobi Rumble,2010,DS
760,Natalie Brooks: Mystery at Hillcrest High,2012,DS
761,Natalie Brooks: The Treasures of the Lost Kingdom,2010,DS
762,Nathan Entrainement 6E,2009,DS
763,Nathan Entrainement CE1,2009,DS
764,Nathan Entrainement CE2,2009,DS
765,Nathan Entrainement CM1,2009,DS
766,Nathan Entrainement CM2,2009,DS
767,National Geographic Panda,2008,DS
768,Nazo Nazo & Quiz Ittou Nyuukon Q Mate!,2008,DS
769,Need for Speed Carbon: Own the City,2006,DS
770,Need for Speed: Most Wanted,2005,DS
771,Need for Speed: Nitro,2009,DS
772,Need for Speed: ProStreet,2007,DS
773,Need for Speed: Undercover,2008,DS
774,Need for Speed: Underground 2,2005,DS
775,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,2007,DS
776,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",2006,DS
777,Neighbours from Hell,2008,DS
778,Neko Neko Bakery DS,2009,DS
779,Neopets Puzzle Adventure,2008,DS
780,Nep League DS,2007,DS
781,Nervous Brickdown,2007,DS
782,Net Ghost Pipopa: Pipopa DS @ Daibouken!!!,2009,DS
783,Nettou! Powerful Koushien,2010,DS
784,Neves,2007,DS
785,The New Adventures of Moomin: The Great Autumn Party,2009,DS
786,The New Adventures of Moomin: The Mysterious Howling,2008,DS
787,New Carnival Games,2010,DS
788,New Chuugaku Eitango Target 1800 DS,2009,DS
789,New Eitango Target 1900 DS,2007,DS
790,New Horizon English Course 1,2012,DS
791,New Horizon English Course 2,2012,DS
792,New Horizon English Course 3,2012,DS
793,New Horizon English Course 1 DS,2008,DS
794,New Horizon English Course 2 DS,2008,DS
795,New Horizon English Course 3 DS,2008,DS
796,New International Track & Field,2008,DS
797,New Shikakui Atama o Maru Kusuru DS,2009,DS
798,New Super Mario Bros.,2006,DS
799,New Touch Party Game,2005,DS
800,New Unō Kids DS,2008,DS
801,The New York Times Crosswords,2007,DS
802,New Zealand Story Revolution,2007,DS
803,"Ni Hao, Kai-Lan: New Year's Celebration",2009,DS
804,Ni no Kuni: Shikkoku no Madoushi,2009,DS
805,Nickelodeon Big Time Rush: Backstage Pass,2012,DS
806,Nickelodeon Dora Puppy,2009,DS
807,Nickelodeon Dora's Cooking Club,2011,DS
808,Nickelodeon Team Umizoomi,2010,DS
809,Nicktoons: Attack of the Toybots,2007,DS
810,Nicktoons: Battle for Volcano Island,2006,DS
811,Nicktoons MLB,2011,DS
812,Nicktoons Unite!,2006,DS
813,Nicola Kanshuu: Model * Oshare Audition,2010,DS
814,Night at the Museum: Battle of the Smithsonian,2009,DS
815,"Nine Hours, Nine Persons, Nine Doors",2009,DS
816,Ninja Captains,2009,DS
817,Ninja Gaiden Dragon Sword,2008,DS
818,Ninja Reflex,2008,DS
819,Ninjatown,2008,DS
820,Nintama Rantarou: Gakunen Taikousen Puzzle! no Dan,2010,DS
821,Nintama Rantarou: Nintama no Tame no Ninjutsu Training,2009,DS
822,Nintendogs: Best Friends,2005,DS
823,Nintendogs: Chihuahua and Friends,2005,DS
824,Nintendogs: Dachshund and Friends,2005,DS
825,Nintendogs: Dalmatian and Friends,2006,DS
826,Nintendogs: Lab and Friends,2005,DS
827,Nippon Futsal League Kounin: Minna no DS Futsal,2008,DS
828,Nippon Golfers Kentei DS,2009,DS
829,Nippon no Rekishi DS,2006,DS
830,Nippon Shuzan Renmei Kanshuu: Itsudemo Soroban DS,2008,DS
831,Nippon Suugaku Kentei Kyoukai Kounin: Suuken DS - Otona ga Tokenai!? Kodomo no Sansuu,2008,DS
832,Nobunaga no Yabou DS 2,2008,DS
833,Nobunaga's Ambition DS,2006,DS
834,Nodame Cantabile,2007,DS
835,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,2010,DS
836,Noddy in Toyland,2011,DS
837,Nora to Toki no Kōbō: Kiri no Mori no Majo,2011,DS
838,Norimono Oukoku DS: You! Unten Shichai na Yo!,2010,DS
839,Norinori Relakkuma: Hit Song Ongakusai,2010,DS
840,Nostalgia,2008,DS
841,Nounai Aesthe: IQ Suppli DS,2006,DS
842,Nounai Aesthe: IQ Suppli DS 2: Sukkiri King Ketteisen,2007,DS
843,Nova Usagi no Game de Ryuugaku!? DS,2007,DS
844,NRL Mascot Mania,2009,DS
845,Numpla 10000-Mon,2007,DS
846,Nursery Mania,2010,DS
847,Obunsha Deru-jun Chiri DS,2007,DS
848,Obunsha Deru-jun Kokugo DS,2007,DS
849,Ochaken no Daibouken: Honwaku Yumemiru Sekai Ryoukou,2007,DS
850,Ochaken no Daibouken 2: Yume Ippai no Omocha Hako,2008,DS
851,Ochaken no Heya DS,2006,DS
852,Ochaken no Heya DS 2,2007,DS
853,Ochaken no Heya DS 3,2008,DS
854,Ochaken no Heya DS 4,2009,DS
855,Odenkun: Tanoshii Oden Mura,2008,DS
856,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,2009,DS
857,Oekaki Puzzle Battle Vol. 1: Yuusha-Oh GaoGaiGar Version,2005,DS
858,Ogwangui Darin DS,2009,DS
859,Oha Star 645: Musshees no Fushigi na Nouen - Yoshimoto Geinin to Tomodachi Net,2011,DS
860,Ojaru-Maru DS: Ojaru to Okeiko Aiueo,2007,DS
861,OK! Puzzle Stars,2009,DS
862,Okaeri! Chibi-Robo! Happy Richie Oosouji!,2009,DS
863,Oktoberfest: The Official Game,2009,DS
864,Ōkamiden,2010,DS
865,One Piece: Gear Spirit,2007,DS
866,One Piece: Gigant Battle!,2010,DS
867,One Piece: Gigant Battle! 2 - New World,2011,DS
868,Onegai My Melody,2005,DS
869,Oni Zero: Sengoku Ransei Hyakkaryouran,2007,DS
870,Onsei Kanjou Sokuteiki: Kokoro Scan,2007,DS
871,Ontamarama,2007,DS
872,Ookami to Koushinryou,2008,DS
873,Ookami to Koushinryou: Umiowataru Kaze,2009,DS
874,Ookiku Furika Butte,2007,DS
875,Open Season,2006,DS
876,Operation: Vietnam,2007,DS
877,Orcs & Elves,2007,DS
878,Ore ga Omae o Mamoru,2009,DS
879,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson,2011,DS
880,Orient Quest,2011,DS
881,Original Frisbee Disc Sports: Ultimate & Golf,2007,DS
882,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,2011,DS
883,Orla Frosnapper,2011,DS
884,Oscar der Ballonfahrer,2010,DS
885,Oshare Majo: Love and Berry,2006,DS
886,Oshare na Koinu DS,2011,DS
887,Oshare ni Koishite 2 Plus,2012,DS
888,Oshare Princess DS: Oshare ni Koishite!,2006,DS
889,Oshare Princess DS: Oshare ni Koi Shite 2,2008,DS
890,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,2008,DS
891,Osu! Tatakae! Ouendan,2005,DS
892,Othello de Othello DS,2008,DS
893,Otogi Juushi Akazukin,2008,DS
894,Otometeki Koi Kakumei * Love Revo!! DS,2008,DS
895,Otona no DS Mystery: Idumi Jiken File,2007,DS
896,Otona Ryoku Kentei,2007,DS
897,"Otoshi Deka: Keiji-San, Watashi ga Yarimashita",2008,DS
898,Oubunsha Deru-Jun: Koumin DS,2007,DS
899,Oubunsha Deru-Jun: Rekishi DS,2009,DS
900,Oubunsha Deru-Jun: Rika DS,2009,DS
901,Oubunsha Deru-Jun: Sansuu DS,2007,DS
902,Oui-Oui et le grand carnaval des jouets,2013,DS
903,Oui-Oui grande fete au pays des jouets,2011,DS
904,Our House,2009,DS
905,Ouran Koukou Host-Bu DS,2009,DS
906,Over the Hedge,2006,DS
907,Over the Hedge: Hammy Goes Nuts!,2006,DS
908,Overlord: Minions,2009,DS
909,Oyaku de Asoberu DS Ehon: Ukkari Penelope,2008,DS
910,Pac 'n Roll,2005,DS
911,Pac-Man World 3,2005,DS
912,Pac-Pix,2005,DS
913,Pachi & Slot Hisshoubon DS,2009,DS
914,Pang: Magical Michael,2010,DS
915,Panzer Tactics DS,2007,DS
916,Party Carnival,2005,DS
917,The Party Unou Quiz,2006,DS
918,Pass the Pigs,2008,DS
919,Pass Your Driving Theory Test,2009,DS
920,Pass Your Driving Theory Test: 2010 Edition,2010,DS
921,Passeport de CM2 a la 6eme,2009,DS
922,Passeport du CE1 au CE2,2009,DS
923,Passeport du CE2 au CM1,2009,DS
924,Passeport du CM1 au CM2,2009,DS
925,Passeport du CP au CE1,2009,DS
926,Patto Tokueru: Indo Suugaku Drill,2008,DS
927,Pawly Pets: My Pet Hotel,2008,DS
928,Pawly Pets: My Vet Practice,2007,DS
929,Paws and Claws Pet Vet 2,2007,DS
930,Paws and Claws Pet Vet: Australian Adventures,2009,DS
931,Paws and Claws Regal Resort,2010,DS
932,Paws and Claws: Marine Rescue,2011,DS
933,Paws and Claws: Pampered Pets,2009,DS
934,Paws and Claws: Pampered Pets 2,2011,DS
935,Paws and Claws: Best Friends - Dogs & Cats,2007,DS
936,PDC World Championship Darts 2009,2009,DS
937,Peggle: Dual Shot,2009,DS
938,Pekin Express: La route de L'Himalaya,2009,DS
939,Pen 1 Grand Prix: Penguin no Mondai Special,2009,DS
940,Penguin no Mondai: Saikyou Penguin Densetsu!,2008,DS
941,Penguin no Mondai: Tenkuu no 7 Senshi,2009,DS
942,Penguin no Mondai: The World,2010,DS
943,Peppa Pig,2008,DS
944,Peppa Pig: Fun and Games,2010,DS
945,Peppa Pig: Theme Park Fun,2011,DS
946,Percy Jackson & the Olympians: The Lightning Thief,2010,DS
947,Personal Trainer: Math,2007,DS
948,Pet Adoption Center,2008,DS
949,Pet Alien: An Intergalactic Puzzlepalooza,2007,DS
950,Pet Pals: Animal Doctor,2008,DS
951,Pet Pals: New Leash on Life,2008,DS
952,Pet Shop Monogatari DS 2,2010,DS
953,Pet Vet: Down Under,2007,DS
954,Peter Jackson's King Kong: The Official Game of the Movie,2005,DS
955,Peter Pan's Playground,2008,DS
956,Petit Fute - Travel and Play,2008,DS
957,Petz Fantasy: Moonlight Magic,2010,DS
958,Petz Fantasy: Sunshine Magic,2010,DS
959,Petz Fashion: Dogz & Catz,2010,DS
960,Petz Rescue: Endangered Paradise,2008,DS
961,Petz Rescue: Ocean Patrol,2008,DS
962,Petz Rescue: Wildlife Vet,2008,DS
963,Petz Wild Animals: Dolphinz,2007,DS
964,Petz Wild Animals: Tigerz,2008,DS
965,Petz: Bunnyz,2008,DS
966,Petz: Bunnyz Bunch,2011,DS
967,Petz: Catz 2,2007,DS
968,Petz: Catz Clan,2008,DS
969,Petz: Catz Playground,2010,DS
970,Petz: Dogz 2,2007,DS
971,Petz: Dogz Fashion,2008,DS
972,Petz: Dogz Pack,2008,DS
973,Petz: Dogz Talent Show,2009,DS
974,Petz: Dolphinz Encounter,2010,DS
975,Petz: Hamsterz 2,2007,DS
976,Petz: Hamsterz Superstarz,2009,DS
977,Petz: Horseshoe Ranch,2009,DS
978,Petz: Horsez 2,2007,DS
979,Petz: Horsez Family,2010,DS
980,Petz: Monkeyz House,2008,DS
981,Petz: Nursery,2009,DS
982,Petz: Nursery 2,2010,DS
983,Petz: Pony Beauty Pageant,2009,DS
984,Petz: Puppyz & Kittenz,2011,DS
985,Phantasy Star Zero,2008,DS
986,Phil Taylor's Power Play Darts,2010,DS
987,Phineas and Ferb,2009,DS
988,Phineas and Ferb: Across the 2nd Dimension,2011,DS
989,Phineas and Ferb: Quest for Cool Stuff,2013,DS
990,Phineas and Ferb: Ride Again,2010,DS
991,Phoenix Wright: Ace Attorney,2005,DS
992,Phoenix Wright: Ace Attorney − Justice for All,2006,DS
993,Phoenix Wright: Ace Attorney − Trials and Tribulations,2007,DS
994,Phonics de Minitsuku Eigo,2010,DS
995,Photo Phantasy,2011,DS
996,Pic Pic,2007,DS
997,Picross 3D,2009,DS
998,Picross DS,2007,DS
999,Pictionary,2010,DS
1000,PictoImage,2007,DS
1001,Picture Puzzle Collection: The Dutch Masters,2010,DS
1002,Pillow Pets,2011,DS
1003,Pimp My Ride: Street Racing,2009,DS
1004,Pinball Deluxe,2009,DS
1005,Ping Pals,2004,DS
1006,Pingu no Waku Waku Carnival!,2008,DS
1007,Pinkalicious,2011,DS
1008,Pipe Mania,2008,DS
1009,Pippi Longstocking,2009,DS
1010,Pirates of the Caribbean: At World's End,2007,DS
1011,Pirates of the Caribbean: Dead Man's Chest,2006,DS
1012,Pirates: Duels on the High Seas,2008,DS
1013,Pixeline: og Drommespejlet,2008,DS
1014,Pixeline Dansk: Kaos i Kommakobing,2009,DS
1015,Pixeline Skolehjaelp: Engelsk - Goes to London,2011,DS
1016,Pixeline Skolehjaelp: Laer At Stave Stavning Eller Kaos,2011,DS
1017,Pixeline Skolehjaelp: Matematik - Tager over Talstrup,2011,DS
1018,Pixeline: Hotel Skrottenborg,2011,DS
1019,Pixeline: Jungleskatten,2011,DS
1020,Pixeline: Magi i Pixieland,2011,DS
1021,Piyodamari DS,2010,DS
1022,Planet 51,2009,DS
1023,Planet Puzzle League,2007,DS
1024,Planet Rescue: Ocean Patrol,2008,DS
1025,Plants vs. Zombies,2011,DS
1026,Platinum Sudoku,2007,DS
1027,Playmobil Knight: Hero of the Kingdom,2009,DS
1028,Playmobil Top Agents,2010,DS
1029,Playmobil: Pirates,2009,DS
1030,Plop en de Pinguin,2008,DS
1031,Plus belle la vie: Le secret du Dr Livia,2008,DS
1032,Plus belle la vie 2: le mysterieux passe de Vincent,2009,DS
1033,Plushees,2008,DS
1034,Pocoyo Racing,2011,DS
1035,Pogo Island,2007,DS
1036,Point Blank DS,2006,DS
1037,Pokémon Black,2010,DS
1038,Pokémon Black 2,2012,DS
1039,Pokémon Card Conquest: Asobikata DS,2011,DS
1040,Pokémon Conquest,2012,DS
1041,Pokémon Dash,2004,DS
1042,Pokémon Diamond,2006,DS
1043,Pokémon HeartGold,2009,DS
1044,Pokémon Mystery Dungeon: Blue Rescue Team,2005,DS
1045,Pokémon Mystery Dungeon: Explorers of Darkness,2007,DS
1046,Pokémon Mystery Dungeon: Explorers of Sky,2009,DS
1047,Pokémon Mystery Dungeon: Explorers of Time,2007,DS
1048,Pokémon Pearl,2006,DS
1049,Pokémon Platinum,2008,DS
1050,Pokémon Ranger,2006,DS
1051,Pokémon Ranger: Guardian Signs,2010,DS
1052,Pokémon Ranger: Shadows of Almia,2008,DS
1053,Pokémon SoulSilver,2009,DS
1054,Pokémon Trozei!,2005,DS
1055,Pokémon White,2010,DS
1056,Pokémon White 2,2012,DS
1057,PokerDome: Poker Master,2008,DS
1058,Polar Bowler,2008,DS
1059,Polar Rampage,2009,DS
1060,Polarium,2004,DS
1061,Pony Friends,2007,DS
1062,Pony Friends 2,2009,DS
1063,Pony Friends: Mini Breeds Edition,2008,DS
1064,Pony Life,2009,DS
1065,Pony LUV,2006,DS
1066,Pop Cutie! Street Fashion Simulation,2008,DS
1067,Pop Town,2007,DS
1068,PopStars,2010,DS
1069,Poptropica Adventures,2012,DS
1070,Populous DS,2008,DS
1071,Post Pet DS: Yumemiru Momo to Fushigi no Pen,2009,DS
1072,Postman Pat,2008,DS
1073,Postman Pat Special Delivery Service,2009,DS
1074,Poupée Girl DS,2009,DS
1075,Poupée Girl DS 2: Sweet Pink Style,2010,DS
1076,Poupée Girl DS 2: Elegant Mint Style,2010,DS
1077,Power Play Pool,2007,DS
1078,Power Play Tennis,2008,DS
1079,Power Pocket Koushien,2005,DS
1080,Power Pro Kun Pocket 8,2005,DS
1081,Power Pro Kun Pocket 9,2006,DS
1082,Power Pro Kun Pocket 10,2007,DS
1083,Power Pro Kun Pocket 11,2008,DS
1084,Power Pro Kun Pocket 12,2009,DS
1085,Power Pro Kun Pocket 13,2010,DS
1086,Power Pro Kun Pocket 14,2011,DS
1087,Power Quiz: Allgemeinbildung,2008,DS
1088,Power Quiz: Die Sport-Edition DSF,2009,DS
1089,Power Quiz: GEOlino,2009,DS
1090,Power Rangers Samurai,2011,DS
1091,Power Rangers: Super Legends,2007,DS
1092,Powerbike,2009,DS
1093,Powerful Golf,2011,DS
1094,Powershot Pinball Constructor,2008,DS
1095,Practise English!,2007,DS
1096,Press Your Luck,2009,DS
1097,Prey the Stars,2008,DS
1098,The Price Is Right 2010,2009,DS
1099,The Price Is Right,2008,DS
1100,Prince of Persia: The Fallen King,2008,DS
1101,Prince of Persia: The Forgotten Sands,2010,DS
1102,The Princess and the Frog,2009,DS
1103,Princess Debut,2008,DS
1104,Princess In Love,2009,DS
1105,Princess Isabella: A Witch's Curse,2010,DS
1106,Princess Lillifee: My Wonderful World,2009,DS
1107,Princess Lillifee: My Dearest Friends,2009,DS
1108,Princess Lillifee's Magic Fairy,2007,DS
1109,Princess Maker 4 Special Edition,2008,DS
1110,Princess Natasha,2006,DS
1111,Princess on Ice,2008,DS
1112,Prism: Light the Way,2007,DS
1113,Pro Evolution Soccer 6,2007,DS
1114,Pro Evolution Soccer 2008,2007,DS
1115,Pro Ninaru Mahjong DS,2005,DS
1116,Pro Wrestling Kentei DS,2010,DS
1117,Pro Yakyuu Famista DS,2007,DS
1118,Pro Yakyuu Famista DS 2009,2009,DS
1119,Pro Yakyuu Famista DS 2010,2010,DS
1120,Pro Yakyuu Team o Tsukurou!,2008,DS
1121,Pro Yakyuu Team o Tsukurou! 2,2009,DS
1122,Professional Fisherman's Tour: Northern Hemisphere,2007,DS
1123,Professor Brainium's Games,2008,DS
1124,Professor Heinz Wolff's Gravity,2008,DS
1125,Professor Layton and the Curious Village,2007,DS
1126,Professor Layton and the Diabolical Box,2007,DS
1127,Professor Layton and the Last Specter,2009,DS
1128,Professor Layton and the Unwound Future,2008,DS
1129,The Professor's Brain Trainer: Logic,2007,DS
1130,Project Hacker,2006,DS
1131,Pucca Power Up,2010,DS
1132,Puchi Eva: Evangelion @ Game,2008,DS
1133,Puchi Puchi Virus,2007,DS
1134,Puffins: Island Adventure,2009,DS
