placement,name,id,char1,char2,char3,tourney,event,date
49,AoiKypher,11603059,Gio,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,Mute,11600290,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,bonbon,11569552,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,OneRice,11600087,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,Mystery Solver,11602055,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,TheLuckyTempest,11597415,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,SleepyPip0,11603632,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,K0ba,11599510,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,Icebound,11604201,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
49,ThatLoser.ExE,11592946,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
65,LAB,11604303,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
65,winty guitar,11590636,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
65,NoXX,11603484,,,,tns-guilty-gear-strive-57-pc,guilty-gear-strive-pc,11.7.22
1,Razzo,11661572,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
2,daze,11659661,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
3,UMISHO,11661585,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
4,Remi Celeste,11658455,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
5,NBNHMR,11660739,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
5,Wabunga,11661750,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
7,Testyourluck,11661417,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
7,Cheryo,11660743,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
9,CMDRCamper,11641393,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
9,Arbiter,11639077,Anji,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
9,Solstice,11649150,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
9,MjKurase,11660832,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
13,galaxybutter,11656228,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
13,Sunlight,11661343,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
13,Dwarl Warberry,11661843,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
13,Yurikov,11660381,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,Petrafied,11659027,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,MrChupy01,11655818,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,Ciyef,11659992,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,Lurry,11659785,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,saintv0,11661878,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,Mop,11661022,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,mike_Saftig,11658648,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
17,Lapriz,11656276,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,Kensei,11660812,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,D3WDify,11661979,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,OddToaster,11645339,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,Rin,11656960,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,mkj,11660136,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,OmegaJSM,11656079,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,Burstdragon1,11659791,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
25,tsund,11660238,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,WATER-1,11658334,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Shífu,11660268,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Pch,11658642,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,wffls,11656330,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Superboy_,11656943,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Mystery Solver,11661457,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Coach Steve,11656157,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Ant,11656308,Axl,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,nobody,11659224,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,DeathTheGamer,11660203,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,ItsMePugs,11660749,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Tsukuyoni,11657926,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Ticklememour,11659466,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,PineappleHour,11661381,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Chanklatomica22,11661135,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
33,Papa Leo,11655005,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,TeeZ,11627146,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Kaiina,11661405,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Tommy J,11661862,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Papple,11659331,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,BizkitnoBev,11660394,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,MajorTom,11659475,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Essemyth,11661781,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,monte,11660138,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,AbsoluteManiac,11661574,Ky,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Lamayo,11657852,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,southpaw flash,11660029,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Mr_thirdEye,11660729,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Bigger_Bag,11662045,Axl,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,Kuya_D,11659659,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,K0ba,11658279,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
49,CinamonToastRod,11659921,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Voltiyon,11662342,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Darkish Souls,11655504,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,JayC,11660864,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Erickson Shine,11654658,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Squidlye,11647208,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Lethality,11660437,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Brynima,11660217,Gio,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Revi,11630050,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Ke$ha,11661807,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Grant,11662007,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Jeet,11659732,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Avid,11661816,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Barcelona,11661493,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Puma,11622209,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Minimefuzzy,11648132,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,sin,11662205,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,P-Roni,11658562,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,SmacksMcgee#CFG,11661536,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,Freshman,11662410,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
65,angxiii,11660101,,,,tns-guilty-gear-strive-58-pc,guilty-gear-strive-pc,11.14.22
1,NBNHMR,11763929,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
2,MFCR,11762988,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
3,Rat,11762835,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
4,OddToaster,11762803,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
5,Remi Celeste,11761990,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
5,Falkor,11763978,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
7,Walter,11761878,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
7,Eddventure,11762745,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
9,Zintai,11762247,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
9,MjKurase,11763258,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
9,UMISHO,11760077,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
9,Marvelo,11762439,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
13,K7 Showoff,11763736,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
13,Barrik,11763518,Leo,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
13,Medic,11762158,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
13,Testyourluck,11762971,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,PORK LAZER,11764246,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,Razzo,11764688,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,SQ,11762613,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,Tenack,11763093,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,Somnium,11759545,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,Lolo,11764405,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,Lurry,11763306,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
17,Petrafied,11760408,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,WATER-1,11763411,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,SonAceKeem,11764218,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,MunchenMan,11761174,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,galaxybutter,11759212,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,Lamayo,11760735,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,saintv0,11764969,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,Meatloaf,11744786,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
25,Lapriz,11761203,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,ITH,11762976,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Blammo,11762627,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,SwollenOsty,11762711,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Shen Blaze,11761445,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Squidlye,11758875,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,StrippedChicken,11758060,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,CrimZon,11751568,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Overcrack,11762945,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Kaiina,11763268,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Mawquis,11760115,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Z_Guy,11762907,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Yurikov,11764749,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,PlantainPapi,11764391,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,NeuralArch,11761846,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,Papa Leo,11762282,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
33,MrChupy01,11761805,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,Sola,11763068,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,K0ba,11757875,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,Coach Steve,11763251,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,OmegaJSM,11745672,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,sin,11763552,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,pip gameing,11763806,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,Shenanigans_XX,11761028,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,mike_Saftig,11761616,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,mewshmallow,11764254,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,Sumday,11758851,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,wffls,11759988,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,Kensei,11759350,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,NoXX,11762363,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,CD Lime,11763270,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,Shinblade,11761023,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
49,Mushmak,11758713,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,DistruPick,11764473,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,AlexNoah89,11762931,Ram,Happy,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Beamin,11763090,Anji,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Rin,11764315,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Superboy_,11755249,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Avid,11762262,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Based_Kami,11763167,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,DreeceDaBeast,11761033,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,CanPakes,11761927,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,thiccblades,11746289,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,40%Flashkick,11764167,Gio,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,mahdoood,11762226,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Fizzgig,11745424,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Puma,11763744,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,DEMIURGE,11761421,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,TkG,11762202,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,WC 44 ONLY,11760197,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,The Autman,11763173,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,JorJ,11762241,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,sleepo,11758565,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,SleepyPip0,11762866,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,Icebound,11757303,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
65,IamGhost,11760819,,,,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
1,NBNHMR,11819178,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
2,Razzo,11818441,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
3,SQ,11819168,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
4,OddToaster,11818752,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
5,Remi Celeste,11817396,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
5,Marvelo,11818329,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
7,daze,11817934,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
7,mike_Saftig,11818007,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
9,Smitty_FGC,11819944,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
9,Solstice,11818385,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
9,MjKurase,11818087,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
9,Kizzie Kay,11817722,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
13,Lolo,11815971,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
13,Ticklememour,11818787,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
13,Bigbootyman445,11817088,Gold,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
13,justineola,11800064,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,Sticky Fingers,11778417,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,Osmosis,11819003,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,Mawquis,11816807,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,izzy,11819035,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,MacMens,11816353,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,Beluga,11819243,Millia,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,Lapriz,11820117,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
17,Arbiter,11818898,Anji,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,TestMyLuck_,11819778,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,Frankopotamus,11817074,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,Young_Lz_23,11818333,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,Lurry,11819771,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,pip gameing,11819627,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,ITH,11819040,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,Voltiyon,11816981,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
25,PRBigButtJackson,11818044,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Mystery Solver,11818487,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,StrippedChicken,11766670,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,BlueHek997,11818697,Ky,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,DeathTheGamer,11807698,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,galaxybutter,11819740,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Z_Guy,11818942,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Somnium,11818621,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Superboy_,11816568,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,SpawN,11818978,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Shífu,11819299,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,PineappleHour,11817510,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Icebound,11816934,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,meesto finah,11819015,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,monte,11818315,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Dusty,11811092,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
33,Kensei,11819924,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,ŴƗZDǾM,11820136,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,CozyNines,11819169,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,RamenNodules,11816743,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,Hachiman,11819287,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,Lavender,11819025,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,wii sports,11818015,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,Puma,11815270,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,Sunny,11818204,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,Saint,11816083,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,Beamin,11818124,Anji,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,K0ba,11816957,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,Ronincat,11819983,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,CanPakes,11819591,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,AlexNoah89,11818914,Ram,Happy,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,CD Lime,11817990,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
49,SquidgeLuke,11820065,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,cristiano,11818392,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,Goose,11818248,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,Avid,11820025,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,thiccblades,11803014,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,wffls,11805521,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,GKrunk,11820016,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,little flower,11817450,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,zSyrup,11803016,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,JahDrop,11818781,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,Cinamon,11778748,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,JorJ,11818283,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,greenduck64,11818341,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,Kuya_D,11819659,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,FGCsand,11819937,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,Blammo,11818719,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,Burstdragon1,11817948,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,majestic,11809574,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
65,Tenack,11766318,,,,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
